,Date,Open,High,Low,Close,Adj Close,Volume,Date_prev,pre_close,new
239,2016-12-15,19811.5,19951.289063,19811.5,19852.240234,19852.240234,357350000,2016-12-14,19843.410156,False
240,2016-12-16,19909.009766,19923.169922,19821.0,19843.410156,19843.410156,573470000,2016-12-15,19883.060547,True
241,2016-12-19,19836.660156,19917.779297,19832.949219,19883.060547,19883.060547,302310000,2016-12-18,19974.619141,True
242,2016-12-20,19920.589844,19987.630859,19920.419922,19974.619141,19974.619141,284080000,2016-12-19,19941.960938,False
243,2016-12-21,19968.970703,19986.560547,19941.960938,19941.960938,19941.960938,256640000,2016-12-20,19918.880859,False
244,2016-12-22,19922.679688,19933.830078,19882.189453,19918.880859,19918.880859,258290000,2016-12-21,19933.810547,True
245,2016-12-23,19908.609375,19934.150391,19899.060547,19933.810547,19933.810547,158260000,2016-12-22,19945.039063,True
246,2016-12-27,19943.460938,19980.240234,19939.800781,19945.039063,19945.039063,158540000,2016-12-26,19833.679688,False
247,2016-12-28,19964.310547,19981.109375,19827.310547,19833.679688,19833.679688,188350000,2016-12-27,19819.779297,False
248,2016-12-29,19835.460938,19878.439453,19788.939453,19819.779297,19819.779297,172040000,2016-12-28,19762.599609,False
249,2016-12-30,19833.169922,19852.550781,19718.669922,19762.599609,19762.599609,271910000,2016-12-29,19881.759766,True
250,2017-01-03,19872.859375,19938.529297,19775.929688,19881.759766,19881.759766,339180000,2017-01-02,19942.160156,True
251,2017-01-04,19890.939453,19956.140625,19878.830078,19942.160156,19942.160156,280010000,2017-01-03,19899.289063,False
252,2017-01-05,19924.560547,19948.599609,19811.119141,19899.289063,19899.289063,269920000,2017-01-04,19963.800781,True
253,2017-01-06,19906.960938,19999.630859,19834.080078,19963.800781,19963.800781,277700000,2017-01-05,19887.380859,False
254,2017-01-09,19931.410156,19943.779297,19887.380859,19887.380859,19887.380859,287060000,2017-01-08,19855.529297,False
255,2017-01-10,19876.349609,19957.119141,19836.029297,19855.529297,19855.529297,299410000,2017-01-09,19954.279297,True
256,2017-01-11,19887.380859,19973.419922,19833.160156,19954.279297,19954.279297,336150000,2017-01-10,19891.0,False
257,2017-01-12,19926.210938,19929.289063,19770.470703,19891.0,19891.0,306290000,2017-01-11,19885.730469,False
258,2017-01-13,19912.539063,19952.029297,19849.380859,19885.730469,19885.730469,263780000,2017-01-12,19826.769531,False
259,2017-01-17,19848.820313,19882.990234,19775.349609,19826.769531,19826.769531,341900000,2017-01-16,19804.720703,False
260,2017-01-18,19822.730469,19828.199219,19739.0,19804.720703,19804.720703,279760000,2017-01-17,19732.400391,False
261,2017-01-19,19813.550781,19824.140625,19677.939453,19732.400391,19732.400391,301750000,2017-01-18,19827.25,True
262,2017-01-20,19795.060547,19843.939453,19759.140625,19827.25,19827.25,435260000,2017-01-19,19799.849609,False
263,2017-01-23,19794.789063,19833.980469,19732.359375,19799.849609,19799.849609,326690000,2017-01-22,19912.710938,True
264,2017-01-24,19794.679688,19949.240234,19786.710938,19912.710938,19912.710938,374460000,2017-01-23,20068.509766,True
265,2017-01-25,19994.480469,20082.0,19994.480469,20068.509766,20068.509766,372240000,2017-01-24,20100.910156,True
266,2017-01-26,20076.25,20125.580078,20067.529297,20100.910156,20100.910156,356730000,2017-01-25,20093.779297,False
267,2017-01-27,20103.359375,20115.970703,20072.640625,20093.779297,20093.779297,343130000,2017-01-26,19971.130859,False
268,2017-01-30,20028.619141,20028.619141,19870.390625,19971.130859,19971.130859,317280000,2017-01-29,19864.089844,False
269,2017-01-31,19913.160156,19918.169922,19784.769531,19864.089844,19864.089844,373750000,2017-01-30,19890.939453,True
270,2017-02-01,19923.810547,19967.730469,19845.990234,19890.939453,19890.939453,426670000,2017-01-31,19884.910156,False
271,2017-02-02,19858.339844,19922.75,19831.089844,19884.910156,19884.910156,347220000,2017-02-01,20071.460938,True
272,2017-02-03,19964.210938,20081.480469,19964.210938,20071.460938,20071.460938,344220000,2017-02-02,20052.419922,False
273,2017-02-06,20025.609375,20094.949219,20002.810547,20052.419922,20052.419922,281720000,2017-02-05,20090.289063,True
274,2017-02-07,20107.619141,20155.349609,20068.679688,20090.289063,20090.289063,279670000,2017-02-06,20054.339844,False
275,2017-02-08,20049.289063,20068.279297,20015.330078,20054.339844,20054.339844,280410000,2017-02-07,20172.400391,True
276,2017-02-09,20061.730469,20206.359375,20061.730469,20172.400391,20172.400391,325310000,2017-02-08,20269.369141,True
277,2017-02-10,20211.230469,20298.210938,20204.759766,20269.369141,20269.369141,312230000,2017-02-09,20412.160156,True
278,2017-02-13,20338.539063,20441.480469,20322.949219,20412.160156,20412.160156,314620000,2017-02-12,20504.410156,True
279,2017-02-14,20374.220703,20504.410156,20374.019531,20504.410156,20504.410156,356580000,2017-02-13,20611.859375,True
280,2017-02-15,20504.269531,20620.449219,20496.029297,20611.859375,20611.859375,384380000,2017-02-14,20619.769531,True
281,2017-02-16,20627.310547,20639.869141,20556.830078,20619.769531,20619.769531,354120000,2017-02-15,20624.050781,True
282,2017-02-17,20564.130859,20624.050781,20532.609375,20624.050781,20624.050781,340620000,2017-02-16,20743.0,True
283,2017-02-21,20663.429688,20757.640625,20663.369141,20743.0,20743.0,336880000,2017-02-20,20775.599609,True
284,2017-02-22,20715.410156,20781.589844,20692.390625,20775.599609,20775.599609,310530000,2017-02-21,20810.320313,True
285,2017-02-23,20817.210938,20840.699219,20746.410156,20810.320313,20810.320313,302110000,2017-02-22,20821.759766,True
286,2017-02-24,20751.910156,20821.759766,20733.949219,20821.759766,20821.759766,292540000,2017-02-23,20837.439453,True
287,2017-02-27,20808.710938,20851.330078,20774.759766,20837.439453,20837.439453,256540000,2017-02-26,20812.240234,False
288,2017-02-28,20833.880859,20841.240234,20781.210938,20812.240234,20812.240234,339210000,2017-02-27,21115.550781,True
289,2017-03-01,20957.289063,21169.109375,20957.289063,21115.550781,21115.550781,392820000,2017-02-28,21002.970703,False
290,2017-03-02,21128.910156,21129.199219,20996.609375,21002.970703,21002.970703,319910000,2017-03-01,21005.710938,True
291,2017-03-03,21008.75,21039.960938,20953.859375,21005.710938,21005.710938,254420000,2017-03-02,20954.339844,False
292,2017-03-06,20955.710938,20986.429688,20912.109375,20954.339844,20954.339844,266620000,2017-03-05,20924.759766,False
293,2017-03-07,20934.890625,20970.539063,20901.259766,20924.759766,20924.759766,274630000,2017-03-06,20855.730469,False
294,2017-03-08,20940.439453,20951.439453,20835.580078,20855.730469,20855.730469,296780000,2017-03-07,20858.189453,True
295,2017-03-09,20864.320313,20900.570313,20777.160156,20858.189453,20858.189453,275960000,2017-03-08,20902.980469,True
296,2017-03-10,20919.009766,20940.289063,20827.660156,20902.980469,20902.980469,315430000,2017-03-09,20881.480469,False
297,2017-03-13,20899.279297,20926.060547,20845.710938,20881.480469,20881.480469,289260000,2017-03-12,20837.369141,False
298,2017-03-14,20848.599609,20874.0,20786.310547,20837.369141,20837.369141,246820000,2017-03-13,20950.099609,True
299,2017-03-15,20874.779297,20977.470703,20859.599609,20950.099609,20950.099609,306590000,2017-03-14,20934.550781,False
300,2017-03-16,20969.269531,21000.109375,20893.5,20934.550781,20934.550781,264360000,2017-03-15,20914.619141,False
301,2017-03-17,20965.369141,20980.509766,20911.070313,20914.619141,20914.619141,535280000,2017-03-16,20905.859375,False
302,2017-03-20,20916.269531,20955.449219,20885.699219,20905.859375,20905.859375,253610000,2017-03-19,20668.009766,False
303,2017-03-21,20956.330078,20970.039063,20653.259766,20668.009766,20668.009766,369320000,2017-03-20,20661.300781,False
304,2017-03-22,20640.419922,20686.210938,20578.949219,20661.300781,20661.300781,325090000,2017-03-21,20656.580078,False
305,2017-03-23,20645.070313,20757.890625,20618.619141,20656.580078,20656.580078,280050000,2017-03-22,20596.720703,False
306,2017-03-24,20674.449219,20718.330078,20529.669922,20596.720703,20596.720703,292980000,2017-03-23,20550.980469,False
307,2017-03-27,20488.349609,20578.460938,20412.800781,20550.980469,20550.980469,269380000,2017-03-26,20701.5,True
308,2017-03-28,20542.140625,20735.609375,20520.099609,20701.5,20701.5,299670000,2017-03-27,20659.320313,False
309,2017-03-29,20675.75,20684.730469,20625.029297,20659.320313,20659.320313,238320000,2017-03-28,20728.490234,True
310,2017-03-30,20662.789063,20753.779297,20643.599609,20728.490234,20728.490234,270900000,2017-03-29,20663.220703,False
311,2017-03-31,20700.339844,20722.589844,20660.679688,20663.220703,20663.220703,303770000,2017-03-30,20650.210938,False
312,2017-04-03,20665.169922,20692.339844,20517.820313,20650.210938,20650.210938,285670000,2017-04-02,20689.240234,True
313,2017-04-04,20634.939453,20701.289063,20605.300781,20689.240234,20689.240234,237390000,2017-04-03,20648.150391,False
314,2017-04-05,20745.060547,20887.5,20639.550781,20648.150391,20648.150391,284980000,2017-04-04,20662.949219,True
315,2017-04-06,20653.769531,20746.460938,20612.169922,20662.949219,20662.949219,251720000,2017-04-05,20656.099609,False
316,2017-04-07,20647.810547,20726.070313,20606.949219,20656.099609,20656.099609,219730000,2017-04-06,20658.019531,True
317,2017-04-10,20668.220703,20750.330078,20614.859375,20658.019531,20658.019531,230480000,2017-04-09,20651.300781,False
318,2017-04-11,20644.320313,20660.029297,20512.560547,20651.300781,20651.300781,255120000,2017-04-10,20591.859375,False
319,2017-04-12,20637.949219,20642.539063,20553.029297,20591.859375,20591.859375,267670000,2017-04-11,20453.25,False
320,2017-04-13,20561.689453,20612.269531,20453.25,20453.25,20453.25,235810000,2017-04-12,20636.919922,True
321,2017-04-17,20484.75,20644.410156,20484.75,20636.919922,20636.919922,229240000,2017-04-16,20523.279297,False
322,2017-04-18,20561.390625,20600.119141,20462.279297,20523.279297,20523.279297,263180000,2017-04-17,20404.490234,False
323,2017-04-19,20503.519531,20546.689453,20379.550781,20404.490234,20404.490234,294790000,2017-04-18,20578.710938,True
324,2017-04-20,20406.679688,20629.779297,20406.679688,20578.710938,20578.710938,312440000,2017-04-19,20547.759766,False
325,2017-04-21,20578.099609,20601.400391,20505.330078,20547.759766,20547.759766,369600000,2017-04-20,20763.890625,True
326,2017-04-24,20723.589844,20792.199219,20723.589844,20763.890625,20763.890625,342400000,2017-04-23,20996.119141,True
327,2017-04-25,20915.509766,21026.970703,20909.380859,20996.119141,20996.119141,348180000,2017-04-24,20975.089844,False
328,2017-04-26,21009.949219,21070.900391,20972.269531,20975.089844,20975.089844,328550000,2017-04-25,20981.330078,True
329,2017-04-27,20991.119141,21005.800781,20935.800781,20981.330078,20981.330078,305690000,2017-04-26,20940.509766,False
330,2017-04-28,20987.390625,20987.759766,20926.75,20940.509766,20940.509766,329990000,2017-04-27,20913.460938,False
331,2017-05-01,20962.730469,20976.619141,20898.380859,20913.460938,20913.460938,288160000,2017-04-30,20949.890625,True
332,2017-05-02,20941.189453,20960.919922,20904.060547,20949.890625,20949.890625,338810000,2017-05-01,20957.900391,True
333,2017-05-03,20915.0,20972.740234,20874.179688,20957.900391,20957.900391,310920000,2017-05-02,20951.470703,False
334,2017-05-04,20987.830078,20990.789063,20847.949219,20951.470703,20951.470703,274720000,2017-05-03,21006.939453,True
335,2017-05-05,20929.039063,21006.939453,20905.0,21006.939453,21006.939453,260960000,2017-05-04,21012.279297,True
336,2017-05-08,20991.259766,21017.890625,20971.050781,21012.279297,21012.279297,276150000,2017-05-07,20975.779297,False
337,2017-05-09,21022.279297,21046.849609,20938.039063,20975.779297,20975.779297,273000000,2017-05-08,20943.109375,False
338,2017-05-10,20958.490234,20976.279297,20884.150391,20943.109375,20943.109375,283340000,2017-05-09,20919.419922,False
339,2017-05-11,20925.720703,20933.359375,20798.900391,20919.419922,20919.419922,287680000,2017-05-10,20896.609375,False
340,2017-05-12,20893.189453,20916.099609,20869.740234,20896.609375,20896.609375,288500000,2017-05-11,20981.939453,True
341,2017-05-15,20923.630859,21000.830078,20923.630859,20981.939453,20981.939453,313170000,2017-05-14,20979.75,False
342,2017-05-16,20984.480469,21033.529297,20932.880859,20979.75,20979.75,311580000,2017-05-15,20606.929688,False
343,2017-05-17,20846.169922,20846.169922,20601.080078,20606.929688,20606.929688,423200000,2017-05-16,20663.019531,True
344,2017-05-18,20579.650391,20759.199219,20553.449219,20663.019531,20663.019531,422590000,2017-05-17,20804.839844,True
345,2017-05-19,20698.279297,20857.130859,20687.939453,20804.839844,20804.839844,365180000,2017-05-18,20894.830078,True
346,2017-05-22,20867.769531,20914.259766,20860.160156,20894.830078,20894.830078,276120000,2017-05-21,20937.910156,True
347,2017-05-23,20908.669922,20961.140625,20896.220703,20937.910156,20937.910156,244950000,2017-05-22,21012.419922,True
348,2017-05-24,20949.210938,21022.820313,20933.580078,21012.419922,21012.419922,283180000,2017-05-23,21082.949219,True
349,2017-05-25,21062.960938,21112.320313,21051.410156,21082.949219,21082.949219,268970000,2017-05-24,21080.279297,False
350,2017-05-26,21070.150391,21092.820313,21050.490234,21080.279297,21080.279297,208000000,2017-05-25,21029.470703,False
351,2017-05-30,21045.490234,21063.619141,21009.599609,21029.470703,21029.470703,242810000,2017-05-29,21008.650391,False
352,2017-05-31,21048.460938,21051.699219,20942.570313,21008.650391,21008.650391,371580000,2017-05-30,21144.179688,True
353,2017-06-01,21030.550781,21144.179688,20994.220703,21144.179688,21144.179688,276730000,2017-05-31,21206.289063,True
354,2017-06-02,21142.089844,21225.039063,21129.560547,21206.289063,21206.289063,329700000,2017-06-01,21184.039063,False
355,2017-06-05,21195.029297,21224.410156,21168.689453,21184.039063,21184.039063,269790000,2017-06-04,21136.230469,False
356,2017-06-06,21145.480469,21180.470703,21118.460938,21136.230469,21136.230469,283550000,2017-06-05,21173.689453,True
357,2017-06-07,21171.570313,21189.839844,21113.310547,21173.689453,21173.689453,273400000,2017-06-06,21182.529297,True
358,2017-06-08,21169.759766,21265.689453,21138.160156,21182.529297,21182.529297,330330000,2017-06-07,21271.970703,True
359,2017-06-09,21208.960938,21305.349609,21159.449219,21271.970703,21271.970703,397200000,2017-06-08,21235.669922,False
360,2017-06-12,21259.949219,21277.080078,21186.150391,21235.669922,21235.669922,528080000,2017-06-11,21328.470703,True
361,2017-06-13,21256.830078,21332.769531,21256.830078,21328.470703,21328.470703,323510000,2017-06-12,21374.560547,True
362,2017-06-14,21342.710938,21391.970703,21294.089844,21374.560547,21374.560547,295090000,2017-06-13,21359.900391,False
363,2017-06-15,21291.689453,21367.279297,21261.869141,21359.900391,21359.900391,317200000,2017-06-14,21384.279297,True
364,2017-06-16,21335.929688,21384.419922,21308.009766,21384.279297,21384.279297,603260000,2017-06-15,21528.990234,True
365,2017-06-19,21444.75,21528.990234,21436.080078,21528.990234,21528.990234,289400000,2017-06-18,21467.140625,False
366,2017-06-20,21521.25,21535.029297,21464.240234,21467.140625,21467.140625,310200000,2017-06-19,21410.029297,False
367,2017-06-21,21466.390625,21492.619141,21390.0,21410.029297,21410.029297,292500000,2017-06-20,21397.289063,False
368,2017-06-22,21407.980469,21456.470703,21394.810547,21397.289063,21397.289063,270680000,2017-06-21,21394.759766,False
369,2017-06-23,21380.919922,21421.789063,21333.890625,21394.759766,21394.759766,368400000,2017-06-22,21409.550781,True
370,2017-06-26,21434.679688,21506.210938,21381.25,21409.550781,21409.550781,241880000,2017-06-25,21310.660156,False
371,2017-06-27,21411.189453,21440.599609,21310.660156,21310.660156,21310.660156,292170000,2017-06-26,21454.609375,True
372,2017-06-28,21372.359375,21478.75,21372.359375,21454.609375,21454.609375,271510000,2017-06-27,21287.029297,False
373,2017-06-29,21487.380859,21487.380859,21197.080078,21287.029297,21287.029297,336750000,2017-06-28,21349.630859,True
374,2017-06-30,21348.599609,21426.119141,21325.080078,21349.630859,21349.630859,313260000,2017-06-29,21479.269531,True
375,2017-07-03,21392.300781,21562.75,21391.710938,21479.269531,21479.269531,186810000,2017-07-02,21478.169922,False
376,2017-07-05,21492.830078,21505.359375,21404.759766,21478.169922,21478.169922,273690000,2017-07-04,21320.039063,False
377,2017-07-06,21423.929688,21433.099609,21305.380859,21320.039063,21320.039063,320450000,2017-07-05,21414.339844,True
378,2017-07-07,21354.660156,21425.820313,21350.720703,21414.339844,21414.339844,242240000,2017-07-06,21408.519531,False
379,2017-07-10,21381.230469,21446.390625,21371.109375,21408.519531,21408.519531,270340000,2017-07-09,21409.070313,True
380,2017-07-11,21410.169922,21441.619141,21279.300781,21409.070313,21409.070313,247570000,2017-07-10,21532.140625,True
381,2017-07-12,21467.929688,21580.789063,21467.929688,21532.140625,21532.140625,267870000,2017-07-11,21553.089844,True
382,2017-07-13,21537.189453,21568.720703,21512.359375,21553.089844,21553.089844,232270000,2017-07-12,21637.740234,True
383,2017-07-14,21532.769531,21681.529297,21521.720703,21637.740234,21637.740234,235590000,2017-07-13,21629.720703,False
384,2017-07-17,21633.970703,21661.810547,21617.660156,21629.720703,21629.720703,244780000,2017-07-16,21574.730469,False
385,2017-07-18,21589.939453,21589.939453,21471.140625,21574.730469,21574.730469,251110000,2017-07-17,21640.75,True
386,2017-07-19,21569.25,21640.75,21565.839844,21640.75,21640.75,253040000,2017-07-18,21611.779297,False
387,2017-07-20,21641.539063,21661.910156,21576.960938,21611.779297,21611.779297,313950000,2017-07-19,21580.070313,False
388,2017-07-21,21591.720703,21592.609375,21503.779297,21580.070313,21580.070313,362830000,2017-07-20,21513.169922,False
389,2017-07-24,21577.779297,21577.779297,21496.130859,21513.169922,21513.169922,284080000,2017-07-23,21613.429688,True
390,2017-07-25,21638.560547,21670.619141,21577.369141,21613.429688,21613.429688,304300000,2017-07-24,21711.009766,True
391,2017-07-26,21690.380859,21742.699219,21683.289063,21711.009766,21711.009766,278240000,2017-07-25,21796.550781,True
392,2017-07-27,21717.419922,21798.470703,21687.849609,21796.550781,21796.550781,407320000,2017-07-26,21830.310547,True
393,2017-07-28,21787.509766,21841.179688,21756.119141,21830.310547,21830.310547,285630000,2017-07-27,21891.119141,True
394,2017-07-31,21863.390625,21929.800781,21861.710938,21891.119141,21891.119141,307610000,2017-07-30,21963.919922,True
395,2017-08-01,21961.419922,21990.960938,21940.810547,21963.919922,21963.919922,328410000,2017-07-31,22016.240234,True
396,2017-08-02,22004.359375,22036.099609,21967.460938,22016.240234,22016.240234,336820000,2017-08-01,22026.099609,True
397,2017-08-03,22007.580078,22044.849609,21991.320313,22026.099609,22026.099609,278730000,2017-08-02,22092.810547,True
398,2017-08-04,22058.390625,22092.810547,22024.640625,22092.810547,22092.810547,253640000,2017-08-03,22118.419922,True
399,2017-08-07,22100.199219,22121.150391,22081.970703,22118.419922,22118.419922,213010000,2017-08-06,22085.339844,False
400,2017-08-08,22095.140625,22179.109375,22057.289063,22085.339844,22085.339844,262000000,2017-08-07,22048.699219,False
401,2017-08-09,22022.339844,22057.189453,21996.689453,22048.699219,22048.699219,277800000,2017-08-08,21844.009766,False
402,2017-08-10,21988.199219,21988.199219,21843.939453,21844.009766,21844.009766,303310000,2017-08-09,21858.320313,True
403,2017-08-11,21883.320313,21911.089844,21842.740234,21858.320313,21858.320313,237790000,2017-08-10,21993.710938,True
404,2017-08-14,21945.640625,22019.230469,21945.640625,21993.710938,21993.710938,235030000,2017-08-13,21998.990234,True
405,2017-08-15,22029.910156,22038.919922,21971.480469,21998.990234,21998.990234,269070000,2017-08-14,22024.869141,True
406,2017-08-16,22031.929688,22085.710938,22002.470703,22024.869141,22024.869141,264920000,2017-08-15,21750.730469,False
407,2017-08-17,21984.740234,21984.740234,21750.320313,21750.730469,21750.730469,311030000,2017-08-16,21674.509766,False
408,2017-08-18,21724.880859,21793.349609,21641.630859,21674.509766,21674.509766,309070000,2017-08-17,21703.75,True
409,2017-08-21,21671.359375,21718.740234,21600.339844,21703.75,21703.75,277880000,2017-08-20,21899.890625,True
410,2017-08-22,21739.779297,21912.830078,21738.130859,21899.890625,21899.890625,244980000,2017-08-21,21812.089844,False
411,2017-08-23,21850.269531,21866.660156,21808.390625,21812.089844,21812.089844,234810000,2017-08-22,21783.400391,False
412,2017-08-24,21839.900391,21870.109375,21765.820313,21783.400391,21783.400391,228480000,2017-08-23,21813.669922,True
413,2017-08-25,21819.080078,21906.859375,21812.810547,21813.669922,21813.669922,217570000,2017-08-24,21808.400391,False
414,2017-08-28,21832.5,21861.490234,21767.939453,21808.400391,21808.400391,218740000,2017-08-27,21865.369141,True
415,2017-08-29,21718.0,21879.220703,21673.580078,21865.369141,21865.369141,227340000,2017-08-28,21892.429688,True
416,2017-08-30,21859.759766,21914.259766,21839.470703,21892.429688,21892.429688,242840000,2017-08-29,21948.099609,True
417,2017-08-31,21936.009766,21985.759766,21910.5,21948.099609,21948.099609,376790000,2017-08-30,21987.560547,True
418,2017-09-01,21981.769531,22038.970703,21974.910156,21987.560547,21987.560547,256240000,2017-08-31,21753.310547,False
419,2017-09-05,21912.369141,21921.089844,21709.630859,21753.310547,21753.310547,332840000,2017-09-04,21807.640625,True
420,2017-09-06,21815.759766,21849.240234,21794.070313,21807.640625,21807.640625,318760000,2017-09-05,21784.779297,False
421,2017-09-07,21820.380859,21850.009766,21745.710938,21784.779297,21784.779297,333810000,2017-09-06,21797.789063,True
422,2017-09-08,21764.429688,21846.630859,21731.119141,21797.789063,21797.789063,289400000,2017-09-07,22057.369141,True
423,2017-09-11,21927.789063,22067.099609,21927.789063,22057.369141,22057.369141,312770000,2017-09-10,22118.859375,True
424,2017-09-12,22090.560547,22134.570313,22087.089844,22118.859375,22118.859375,364580000,2017-09-11,22158.179688,True
425,2017-09-13,22103.470703,22158.179688,22095.789063,22158.179688,22158.179688,291890000,2017-09-12,22203.480469,True
426,2017-09-14,22144.960938,22216.439453,22135.259766,22203.480469,22203.480469,297780000,2017-09-13,22268.339844,True
427,2017-09-15,22252.439453,22275.019531,22214.519531,22268.339844,22268.339844,527540000,2017-09-14,22331.349609,True
428,2017-09-18,22297.919922,22355.619141,22283.349609,22331.349609,22331.349609,302740000,2017-09-17,22370.800781,True
429,2017-09-19,22349.699219,22386.009766,22340.710938,22370.800781,22370.800781,295570000,2017-09-18,22412.589844,True
430,2017-09-20,22351.380859,22413.259766,22314.679688,22412.589844,22412.589844,334560000,2017-09-19,22359.230469,False
431,2017-09-21,22414.019531,22419.509766,22356.550781,22359.230469,22359.230469,287390000,2017-09-20,22349.589844,False
432,2017-09-22,22334.070313,22364.310547,22299.580078,22349.589844,22349.589844,297140000,2017-09-21,22296.089844,False
433,2017-09-25,22320.470703,22359.880859,22219.109375,22296.089844,22296.089844,332430000,2017-09-24,22284.320313,False
434,2017-09-26,22322.029297,22369.349609,22279.519531,22284.320313,22284.320313,285990000,2017-09-25,22340.710938,True
435,2017-09-27,22330.929688,22371.099609,22254.929688,22340.710938,22340.710938,342900000,2017-09-26,22381.199219,True
436,2017-09-28,22306.830078,22394.740234,22288.970703,22381.199219,22381.199219,263010000,2017-09-27,22405.089844,True
437,2017-09-29,22358.470703,22405.630859,22332.960938,22405.089844,22405.089844,274790000,2017-09-28,22557.599609,True
438,2017-10-02,22423.470703,22559.380859,22416.0,22557.599609,22557.599609,268530000,2017-10-01,22641.669922,True
439,2017-10-03,22564.449219,22646.320313,22562.900391,22641.669922,22641.669922,238830000,2017-10-02,22661.640625,True
440,2017-10-04,22645.669922,22685.939453,22632.800781,22661.640625,22661.640625,235730000,2017-10-03,22775.390625,True
441,2017-10-05,22669.080078,22777.039063,22655.140625,22775.390625,22775.390625,246400000,2017-10-04,22773.669922,False
442,2017-10-06,22762.029297,22773.669922,22730.849609,22773.669922,22773.669922,221450000,2017-10-05,22761.070313,False
443,2017-10-09,22779.730469,22803.369141,22739.380859,22761.070313,22761.070313,310770000,2017-10-08,22830.679688,True
444,2017-10-10,22784.759766,22850.509766,22770.990234,22830.679688,22830.679688,319270000,2017-10-09,22872.890625,True
445,2017-10-11,22827.650391,22872.890625,22821.660156,22872.890625,22872.890625,316000000,2017-10-10,22841.009766,False
446,2017-10-12,22854.849609,22884.820313,22821.130859,22841.009766,22841.009766,291790000,2017-10-11,22871.720703,True
447,2017-10-13,22876.429688,22905.330078,22855.929688,22871.720703,22871.720703,259560000,2017-10-12,22956.960938,True
448,2017-10-16,22892.919922,22960.119141,22887.119141,22956.960938,22956.960938,247180000,2017-10-15,22997.439453,True
449,2017-10-17,22952.410156,23002.199219,22948.230469,22997.439453,22997.439453,273090000,2017-10-16,23157.599609,True
450,2017-10-18,23087.130859,23172.929688,23086.75,23157.599609,23157.599609,271870000,2017-10-17,23163.039063,True
451,2017-10-19,23107.470703,23167.240234,23052.669922,23163.039063,23163.039063,350400000,2017-10-18,23328.630859,True
452,2017-10-20,23205.179688,23328.839844,23201.779297,23328.630859,23328.630859,474380000,2017-10-19,23273.960938,False
453,2017-10-23,23348.949219,23368.369141,23273.960938,23273.960938,23273.960938,456830000,2017-10-22,23441.759766,True
454,2017-10-24,23346.779297,23485.25,23343.230469,23441.759766,23441.759766,406850000,2017-10-23,23329.460938,False
455,2017-10-25,23431.089844,23451.509766,23251.109375,23329.460938,23329.460938,399560000,2017-10-24,23400.859375,True
456,2017-10-26,23380.890625,23459.839844,23380.890625,23400.859375,23400.859375,370600000,2017-10-25,23434.189453,True
457,2017-10-27,23419.160156,23449.400391,23353.160156,23434.189453,23434.189453,518870000,2017-10-26,23348.740234,False
458,2017-10-30,23405.75,23428.75,23327.869141,23348.740234,23348.740234,436900000,2017-10-29,23377.240234,True
459,2017-10-31,23369.220703,23406.349609,23334.390625,23377.240234,23377.240234,388050000,2017-10-30,23435.009766,True
460,2017-11-01,23442.900391,23517.710938,23388.910156,23435.009766,23435.009766,361260000,2017-10-31,23516.259766,True
461,2017-11-02,23463.240234,23531.380859,23350.980469,23516.259766,23516.259766,348040000,2017-11-01,23539.189453,True
462,2017-11-03,23549.589844,23557.060547,23481.570313,23539.189453,23539.189453,312250000,2017-11-02,23548.419922,True
463,2017-11-06,23533.960938,23574.859375,23520.75,23548.419922,23548.419922,325190000,2017-11-05,23557.230469,True
464,2017-11-07,23574.029297,23602.119141,23484.189453,23557.230469,23557.230469,285080000,2017-11-06,23563.359375,True
465,2017-11-08,23542.599609,23575.0,23510.560547,23563.359375,23563.359375,264670000,2017-11-07,23461.939453,False
466,2017-11-09,23492.089844,23516.740234,23310.019531,23461.939453,23461.939453,305440000,2017-11-08,23422.210938,False
467,2017-11-10,23432.710938,23452.199219,23392.960938,23422.210938,23422.210938,351280000,2017-11-09,23439.699219,True
468,2017-11-13,23367.470703,23461.679688,23343.339844,23439.699219,23439.699219,491260000,2017-11-12,23409.470703,False
469,2017-11-14,23388.400391,23414.080078,23271.570313,23409.470703,23409.470703,561330000,2017-11-13,23271.279297,False
470,2017-11-15,23334.589844,23344.990234,23242.75,23271.279297,23271.279297,404300000,2017-11-14,23458.359375,True
471,2017-11-16,23365.339844,23492.189453,23365.339844,23458.359375,23458.359375,402020000,2017-11-15,23358.240234,False
472,2017-11-17,23433.769531,23433.769531,23356.009766,23358.240234,23358.240234,386000000,2017-11-16,23430.330078,True
473,2017-11-20,23370.710938,23456.880859,23360.580078,23430.330078,23430.330078,315330000,2017-11-19,23590.830078,True
474,2017-11-21,23500.150391,23617.800781,23500.150391,23590.830078,23590.830078,329650000,2017-11-20,23526.179688,False
475,2017-11-22,23597.240234,23605.769531,23507.609375,23526.179688,23526.179688,268760000,2017-11-21,23557.990234,True
476,2017-11-24,23552.75,23599.179688,23551.589844,23557.990234,23557.990234,118610000,2017-11-23,23580.779297,True
477,2017-11-27,23552.859375,23638.919922,23545.019531,23580.779297,23580.779297,296320000,2017-11-26,23836.710938,True
478,2017-11-28,23625.189453,23849.609375,23617.109375,23836.710938,23836.710938,319240000,2017-11-27,23940.679688,True
479,2017-11-29,23883.259766,23959.759766,23872.589844,23940.679688,23940.679688,401410000,2017-11-28,24272.349609,True
